action,arm,estimated_count,estimated_mean_reward,execution_count,execution_mean_reward,mean_reward,pull_count,reward_sum,service_id,source_plane,target_plane
move,"[""move"", 2, 2, 5]",5.0,1.6118296815704294,5.0,0.7363828940085779,1.1741062877895039,10.0,11.741062877895038,2,2,5
move,"[""move"", 2, 2, 6]",6.0,1.9293153052133751,6.0,0.7461689946722837,1.3377421499428293,12.0,16.05290579931395,2,2,6
move,"[""move"", 2, 2, 7]",5.0,1.7701340897597166,5.0,0.7271442866305204,1.2486391881951184,10.0,12.486391881951185,2,2,7
move,"[""move"", 2, 2, 8]",6.0,1.844979455341684,6.0,0.7316877848767035,1.2883336201091942,12.0,15.46000344131033,2,2,8
move,"[""move"", 2, 2, 9]",6.0,1.8238801582355204,6.0,0.7453116462701557,1.284595902252838,12.0,15.415150827034056,2,2,9
move,"[""move"", 2, 3, 0]",5.0,1.701868465650966,5.0,0.7420908582088519,1.2219796619299088,10.0,12.219796619299089,2,3,0
move,"[""move"", 2, 3, 1]",6.0,1.9183016655295402,6.0,0.7546008276659358,1.336451246597738,12.0,16.037414959172857,2,3,1
move,"[""move"", 2, 3, 2]",6.0,2.144957697829432,6.0,0.7513203380276896,1.4481390179285605,12.0,17.377668215142727,2,3,2
move,"[""move"", 2, 3, 4]",8.0,2.2099128837151487,8.0,0.761510661715332,1.4857117727152407,16.0,23.77138836344385,2,3,4
move,"[""move"", 2, 3, 5]",7.0,1.9840527055477193,7.0,0.7597115334777641,1.3718821195127417,14.0,19.206349673178384,2,3,5
move,"[""move"", 2, 3, 6]",7.0,2.0078161213304426,7.0,0.7502908190585316,1.379053470194487,14.0,19.30674858272282,2,3,6
move,"[""move"", 2, 3, 7]",6.0,1.856994844262892,6.0,0.729737728253753,1.2933662862583224,12.0,15.52039543509987,2,3,7
move,"[""move"", 2, 3, 8]",5.0,1.7573589461696932,5.0,0.7307623222339243,1.2440606342018088,10.0,12.440606342018087,2,3,8
move,"[""move"", 2, 3, 9]",6.0,1.8797296571590234,6.0,0.726951538938373,1.303340598048698,12.0,15.640087176584377,2,3,9
move,"[""move"", 2, 4, 0]",6.0,1.990046984413861,6.0,0.740245441318399,1.3651462128661302,12.0,16.381754554393563,2,4,0
move,"[""move"", 2, 4, 1]",4.0,1.4172045300815785,4.0,0.7482731408927925,1.0827388354871856,8.0,8.661910683897485,2,4,1
move,"[""move"", 2, 4, 2]",7.0,2.0987213830447518,7.0,0.7613239592568837,1.430022671150818,14.0,20.02031739611145,2,4,2
move,"[""move"", 2, 4, 3]",6.0,1.9508852304699804,6.0,0.7595700238598311,1.355227627164906,12.0,16.26273152597887,2,4,3
move,"[""move"", 2, 4, 5]",7.0,1.9548934552267023,7.0,0.7558591185793574,1.3553762869030295,14.0,18.975268016642413,2,4,5
move,"[""move"", 2, 4, 6]",8.0,2.1753834404537025,8.0,0.7573641712915028,1.4663738058726026,16.0,23.46198089396164,2,4,6
move,"[""move"", 2, 4, 7]",5.0,1.6145965427428846,5.0,0.7505942460225659,1.1825953943827252,10.0,11.825953943827251,2,4,7
move,"[""move"", 2, 4, 8]",8.0,2.176441220546548,8.0,0.738600753482547,1.4575209870145476,16.0,23.32033579223276,2,4,8
move,"[""move"", 2, 4, 9]",5.0,1.6243691493706176,5.0,0.7335923527895085,1.178980751080063,10.0,11.78980751080063,2,4,9
move,"[""move"", 2, 5, 0]",6.0,1.9080941913481784,6.0,0.7191875914434077,1.3136408913957929,12.0,15.763690696749515,2,5,0
move,"[""move"", 2, 5, 1]",8.0,2.128413186598257,8.0,0.7431393712334893,1.4357762789158732,16.0,22.97242046265397,2,5,1
move,"[""move"", 2, 5, 2]",7.0,2.1738766275468024,7.0,0.7502508266356595,1.462063727091231,14.0,20.468892179277233,2,5,2
move,"[""move"", 2, 5, 3]",5.0,1.6328600405893048,5.0,0.7344481780826808,1.1836541093359927,10.0,11.836541093359926,2,5,3
move,"[""move"", 2, 5, 4]",5.0,1.8283762593566206,5.0,0.7376615588890456,1.283018909122833,10.0,12.83018909122833,2,5,4
move,"[""move"", 2, 5, 6]",5.0,1.8034825020758452,5.0,0.7577471510389705,1.2806148265574078,10.0,12.806148265574079,2,5,6
move,"[""move"", 2, 5, 7]",7.0,1.987825163055778,7.0,0.7602343097467033,1.3740297364012404,14.0,19.236416309617365,2,5,7
move,"[""move"", 2, 5, 8]",4.0,1.4467438279088827,4.0,0.7260951500835928,1.0864194889962377,8.0,8.691355911969902,2,5,8
move,"[""move"", 2, 5, 9]",6.0,1.9046293149084625,6.0,0.7432426193868985,1.3239359671476802,12.0,15.887231605772163,2,5,9
move,"[""move"", 2, 6, 0]",6.0,1.9376438657717747,6.0,0.7374061080124176,1.3375249868920962,12.0,16.050299842705154,2,6,0
