action,arm,estimated_count,estimated_mean_reward,execution_count,execution_mean_reward,mean_reward,pull_count,reward_sum,service_id,source_plane,target_plane
move,"[""move"", 15, 0, 2]",1.0,1.627568014511756,1.0,0.7219154629571871,1.1747417387344714,2.0,2.349483477468943,15,0,2
move,"[""move"", 15, 0, 3]",1.0,1.164912144990353,1.0,0.7047114494522483,0.9348117972213006,2.0,1.8696235944426012,15,0,3
move,"[""move"", 15, 0, 4]",1.0,1.68423547900544,1.0,0.720184546281982,1.202210012643711,2.0,2.404420025287422,15,0,4
move,"[""move"", 15, 0, 5]",1.0,1.6744486359414357,1.0,0.7192058619755817,1.1968272489585088,2.0,2.3936544979170176,15,0,5
move,"[""move"", 15, 1, 2]",1.0,1.66442764989228,1.0,0.7277778719077395,1.1961027609000099,2.0,2.3922055218000198,15,1,2
move,"[""move"", 15, 1, 3]",1.0,1.4193841903128313,1.0,0.7301586539844961,1.0747714221486637,2.0,2.1495428442973274,15,1,3
move,"[""move"", 15, 1, 4]",1.0,1.3026276395705707,1.0,0.71848299891027,1.0105553192404204,2.0,2.021110638480841,15,1,4
move,"[""move"", 15, 1, 5]",1.0,1.6424590813781301,1.0,0.7160069065192511,1.1792329939486907,2.0,2.3584659878973815,15,1,5
move,"[""move"", 15, 2, 0]",1.0,1.3148490524014638,1.0,0.6940100669850197,1.0044295596932418,2.0,2.0088591193864835,15,2,0
move,"[""move"", 15, 2, 1]",1.0,1.6489990004724098,1.0,0.7188650778296143,1.183932039151012,2.0,2.367864078302024,15,2,1
move,"[""move"", 15, 2, 3]",1.0,1.3110343814738794,1.0,0.719323673100601,1.0151790272872403,2.0,2.0303580545744806,15,2,3
move,"[""move"", 15, 2, 5]",1.0,1.8401997424917793,1.0,0.735780972630616,1.2879903575611977,2.0,2.5759807151223955,15,2,5
move,"[""move"", 15, 2, 7]",1.0,1.2586888943076282,1.0,0.6883940511756361,0.9735414727416322,2.0,1.9470829454832643,15,2,7
move,"[""move"", 15, 3, 0]",1.0,1.505195471821591,1.0,0.7102493835174624,1.1077224276695268,2.0,2.2154448553390536,15,3,0
move,"[""move"", 15, 3, 1]",1.0,1.427054092478141,1.0,0.7024352455831173,1.0647446690306293,2.0,2.1294893380612585,15,3,1
move,"[""move"", 15, 3, 2]",1.0,1.4333762685571734,1.0,0.7046727337742288,1.0690245011657011,2.0,2.1380490023314023,15,3,2
move,"[""move"", 15, 4, 2]",1.0,1.496529193443548,1.0,0.7093827556796581,1.102955974561603,2.0,2.205911949123206,15,4,2
move,"[""move"", 15, 5, 0]",1.0,1.1402570793634796,1.0,0.6737555442716513,0.9070063118175655,2.0,1.814012623635131,15,5,0
move,"[""move"", 15, 5, 1]",1.0,1.3008752422680485,1.0,0.6926126859716781,0.9967439641198633,2.0,1.9934879282397266,15,5,1
move,"[""move"", 15, 5, 2]",1.0,1.387591933385568,1.0,0.6958546413695683,1.0417232873775681,2.0,2.0834465747551363,15,5,2
move,"[""move"", 17, 0, 6]",1.0,1.7763225079980793,1.0,0.7580378145218574,1.2671801612599682,2.0,2.5343603225199365,17,0,6
move,"[""move"", 17, 0, 9]",1.0,1.8279857159646342,1.0,0.7632041353185128,1.2955949256415735,2.0,2.591189851283147,17,0,9
move,"[""move"", 17, 1, 6]",1.0,1.7829915626906794,1.0,0.7587047199911174,1.2708481413408985,2.0,2.541696282681797,17,1,6
move,"[""move"", 17, 1, 9]",1.0,1.9071740906841232,1.0,0.7711229727904618,1.3391485317372926,2.0,2.6782970634745853,17,1,9
move,"[""move"", 17, 2, 0]",1.0,0.27122474726576873,1.0,0.6402491206908518,0.4557369339783103,2.0,0.9114738679566206,17,2,0
move,"[""move"", 18, 0, 1]",3.0,1.2162711989593271,3.0,0.6606180880407583,0.9384446435000428,6.0,5.630667861000257,18,0,1
move,"[""move"", 18, 0, 2]",4.0,1.2106526068353214,4.0,0.6304859972108039,0.9205693020230626,8.0,7.364554416184501,18,0,2
move,"[""move"", 18, 0, 3]",3.0,0.9756108719685622,3.0,0.6230675231331637,0.7993391975508629,6.0,4.796035185305177,18,0,3
move,"[""move"", 18, 0, 4]",3.0,0.7776088116574158,3.0,0.6178350153708563,0.697721913514136,6.0,4.1863314810848165,18,0,4
move,"[""move"", 18, 0, 5]",3.0,0.9287882208286193,3.0,0.6084402414854504,0.7686142311570349,6.0,4.611685386942209,18,0,5
move,"[""move"", 18, 0, 6]",4.0,1.322135378040386,4.0,0.65008509188288,0.9861102349616329,8.0,7.888881879693063,18,0,6
move,"[""move"", 18, 0, 7]",4.0,1.0448314174637485,4.0,0.6602979821427171,0.8525646998032329,8.0,6.820517598425863,18,0,7
move,"[""move"", 18, 0, 8]",3.0,1.236941456358344,3.0,0.6540197044095987,0.9454805803839714,6.0,5.6728834823038286,18,0,8
move,"[""move"", 18, 0, 9]",3.0,1.193567983628011,3.0,0.6623906171736039,0.9279793004008076,6.0,5.567875802404846,18,0,9
move,"[""move"", 18, 1, 0]",3.0,1.1372943594049076,3.0,0.6397065585281201,0.8885004589665139,6.0,5.331002753799083,18,1,0
move,"[""move"", 18, 1, 2]",4.0,1.353209098317622,4.0,0.6532906715200137,1.0032498849188178,8.0,8.025999079350543,18,1,2
move,"[""move"", 18, 1, 3]",4.0,1.5280173033737374,4.0,0.6930779341737114,1.1105476187737244,8.0,8.884380950189795,18,1,3
move,"[""move"", 18, 1, 4]",3.0,1.1893570518679157,3.0,0.6248079271832312,0.9070824895255735,6.0,5.442494937153441,18,1,4
